imgs,cnts,areas,avg_cnts,area_sums,area_busy_rate,dataset,flag,areas_segmented,avg_cnts_segmented,area_busy_rate_segmented
train_1276.png,41,420.6341463414634,0.0023773628667517,17246,0.263153076171875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1277.png,33,327.09090909090907,0.0030572540300166,10794,0.164703369140625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1278.png,19,428.7368421052632,0.002332433095998,8146,0.124298095703125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1279.png,52,350.1923076923077,0.0028555738605162,18210,0.277862548828125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q3
train_127.png,32,396.46875,0.002522266887365,12687,0.1935882568359375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1280.png,59,284.40677966101697,0.0035160905840286,16780,0.25604248046875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q3
train_1281.png,29,465.41379310344826,0.0021486256205082,13497,0.2059478759765625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1282.png,12,469.4166666666667,0.0021303035682584,5633,0.0859527587890625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1283.png,11,529.5454545454545,0.0018884120171673,5825,0.0888824462890625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1284.png,19,423.4736842105263,0.002361421824509,8046,0.122772216796875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1285.png,13,546.6923076923077,0.0018291824961305,7107,0.1084442138671875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1286.png,20,421.1,0.0023747328425552,8422,0.128509521484375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1287.png,20,309.3,0.0032331070158422,6186,0.094390869140625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1288.png,10,445.2,0.0022461814914645,4452,0.06793212890625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1289.png,17,416.2352941176471,0.0024024872809496,7076,0.10797119140625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_128.png,39,433.0512820512821,0.0023091953342412,16889,0.2577056884765625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1290.png,9,487.3333333333333,0.0020519835841313,4386,0.066925048828125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1291.png,34,520.4117647058823,0.0019215553294902,17694,0.269989013671875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1292.png,10,696.0,0.0014367816091954,6960,0.106201171875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q1
train_1293.png,9,405.44444444444446,0.0024664291586736,3649,0.0556793212890625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1294.png,20,499.15,0.0020034057898427,9983,0.1523284912109375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1295.png,18,342.3888888888889,0.0029206555249067,6163,0.0940399169921875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1296.png,27,343.9259259259259,0.0029076028429894,9286,0.141693115234375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1297.png,18,628.6111111111111,0.0015908086610693,11315,0.1726531982421875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1298.png,25,427.52,0.0023390718562874,10688,0.1630859375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1299.png,15,542.6,0.0018429782528566,8139,0.1241912841796875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_129.png,49,345.6734693877551,0.002892903530523,16938,0.258453369140625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q3
train_12.png,9,858.5555555555555,0.0011647469910702,7727,0.1179046630859375,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q1
train_1300.png,36,575.1111111111111,0.0017387944358578,20704,0.31591796875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1301.png,25,418.6,0.0023889154323936,10465,0.1596832275390625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1302.png,23,469.0869565217391,0.0021318009083325,10789,0.1646270751953125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1303.png,14,608.4285714285714,0.0016435783047663,8518,0.129974365234375,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1304.png,12,447.5833333333333,0.0022342208154905,5371,0.0819549560546875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1305.png,19,683.421052631579,0.001463226800154,12985,0.1981353759765625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1306.png,14,503.9285714285714,0.0019844082211197,7055,0.1076507568359375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1307.png,14,323.0,0.0030959752321981,4522,0.069000244140625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1308.png,17,529.8235294117648,0.0018874208948595,9007,0.1374359130859375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1309.png,20,571.9,0.0017485574401119,11438,0.174530029296875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_130.png,19,440.7894736842105,0.0022686567164179,8375,0.1277923583984375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1310.png,15,506.0,0.0019762845849802,7590,0.115814208984375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1311.png,17,413.0,0.0024213075060532,7021,0.1071319580078125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1312.png,12,731.25,0.0013675213675213,8775,0.1338958740234375,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1313.png,16,571.625,0.001749398644216,9146,0.139556884765625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1314.png,18,675.4444444444445,0.0014805066622799,12158,0.185516357421875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1315.png,20,612.0,0.0016339869281045,12240,0.186767578125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1316.png,13,652.6923076923077,0.0015321154979375,8485,0.1294708251953125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1317.png,21,596.1904761904761,0.0016773162939297,12520,0.1910400390625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1318.png,19,689.8947368421053,0.0014494964906927,13108,0.20001220703125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1319.png,26,737.3076923076923,0.0013562858633281,19170,0.292510986328125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_131.png,49,378.2448979591837,0.0026437897917341,18534,0.282806396484375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q3
train_1320.png,25,810.72,0.0012334714821393,20268,0.30926513671875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1321.png,21,788.2857142857143,0.001268575570859,16554,0.252593994140625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1322.png,27,868.6296296296297,0.0011512386475077,23453,0.3578643798828125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1323.png,26,790.5384615384615,0.0012649605916123,20554,0.313629150390625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1324.png,20,653.15,0.0015310418739952,13063,0.1993255615234375,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1325.png,18,816.5,0.0012247397428046,14697,0.2242584228515625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1326.png,20,792.9,0.0012611930886618,15858,0.241973876953125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1327.png,21,756.2380952380952,0.0013223348655626,15881,0.2423248291015625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1328.png,25,612.2,0.0016334531198954,15305,0.2335357666015625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1329.png,22,791.3636363636364,0.0012636415852958,17410,0.265655517578125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_132.png,30,476.4,0.0020990764063811,14292,0.21807861328125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1330.png,20,451.85,0.0022131238242779,9037,0.1378936767578125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1331.png,30,661.3333333333334,0.0015120967741935,19840,0.302734375,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1332.png,26,892.6538461538462,0.0011202550734628,23209,0.3541412353515625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1333.png,20,567.7,0.0017614937466971,11354,0.173248291015625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1334.png,29,656.1379310344828,0.0015240697918856,19028,0.29034423828125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1335.png,24,854.625,0.0011701038467163,20511,0.3129730224609375,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1336.png,18,964.0555555555557,0.0010372846193741,17353,0.2647857666015625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1337.png,31,460.4516129032258,0.0021717808603054,14274,0.217803955078125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1338.png,27,860.0,0.0011627906976744,23220,0.35430908203125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1339.png,30,959.9,0.001041775184915,28797,0.4394073486328125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_133.png,5,209.0,0.0047846889952153,1045,0.0159454345703125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1340.png,28,629.8928571428571,0.0015875715824686,17637,0.2691192626953125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1341.png,25,770.8,0.0012973533990659,19270,0.294036865234375,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1342.png,37,498.4054054054054,0.0020063987853153,18441,0.2813873291015625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1343.png,26,856.7692307692307,0.0011671754354462,22276,0.33990478515625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1344.png,35,367.0571428571429,0.0027243714485872,12847,0.1960296630859375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1345.png,52,409.6923076923077,0.0024408561772437,21304,0.3250732421875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1346.png,6,284.1666666666667,0.0035190615835777,1705,0.0260162353515625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1347.png,28,456.1071428571428,0.0021924673087463,12771,0.1948699951171875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1348.png,60,382.0833333333333,0.0026172300981461,22925,0.3498077392578125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q3
train_1349.png,46,400.3043478260869,0.0024980992722928,18414,0.280975341796875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_134.png,13,337.46153846153845,0.0029633006610439,4387,0.0669403076171875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1350.png,17,288.94117647058823,0.0034609120521172,4912,0.074951171875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1351.png,48,413.5625,0.0024180142058334,19851,0.3029022216796875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1352.png,74,333.5945945945946,0.0029976504901563,24686,0.376678466796875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q3
train_1353.png,20,274.3,0.0036456434560699,5486,0.083709716796875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1354.png,20,249.3,0.0040112314480545,4986,0.076080322265625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1355.png,12,275.1666666666667,0.003634161114476,3302,0.050384521484375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1356.png,39,275.9743589743589,0.0036235250394871,10763,0.1642303466796875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1357.png,27,259.0,0.0038610038610038,6993,0.1067047119140625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1358.png,27,271.48148148148147,0.0036834924965893,7330,0.111846923828125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1359.png,14,380.5,0.0026281208935611,5327,0.0812835693359375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_135.png,36,347.69444444444446,0.0028760885196133,12517,0.1909942626953125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1360.png,34,368.0882352941176,0.0027167399121054,12515,0.1909637451171875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1361.png,20,279.05,0.0035835871707579,5581,0.0851593017578125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1362.png,23,273.60869565217394,0.0036548546003495,6293,0.0960235595703125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1363.png,14,303.6428571428572,0.003293342742884,4251,0.0648651123046875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1364.png,16,303.4375,0.0032955715756951,4855,0.0740814208984375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1365.png,18,340.22222222222223,0.0029392553886348,6124,0.09344482421875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1366.png,14,351.35714285714283,0.0028461069323033,4919,0.0750579833984375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1367.png,25,244.68,0.0040869707372895,6117,0.0933380126953125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1368.png,21,241.04761904761904,0.0041485578822599,5062,0.077239990234375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1369.png,30,322.8666666666667,0.0030972537683254,9686,0.147796630859375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_136.png,32,296.15625,0.0033765959691885,9477,0.1446075439453125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1370.png,13,489.5384615384616,0.0020427404148334,6364,0.09710693359375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1371.png,11,426.3636363636364,0.0023454157782515,4690,0.071563720703125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1372.png,18,702.3888888888889,0.0014237127264098,12643,0.1929168701171875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1373.png,13,410.3076923076923,0.0024371953505811,5334,0.081390380859375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1374.png,29,568.7241379310345,0.0017583217122415,16493,0.2516632080078125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1375.png,15,582.7333333333333,0.0017160507951035,8741,0.1333770751953125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1376.png,11,372.1818181818182,0.0026868588177821,4094,0.062469482421875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1377.png,32,357.4375,0.002797691904179,11438,0.174530029296875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1378.png,18,379.05555555555554,0.0026381357174263,6823,0.1041107177734375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1379.png,14,590.8571428571429,0.0016924564796905,8272,0.126220703125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_137.png,23,487.82608695652175,0.0020499108734402,11220,0.17120361328125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1380.png,13,521.4615384615385,0.00191768697448,6779,0.1034393310546875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1381.png,15,777.2666666666667,0.0012865597392572,11659,0.1779022216796875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1382.png,18,509.22222222222223,0.0019637791839406,9166,0.139862060546875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1383.png,25,314.92,0.0031754096278419,7873,0.1201324462890625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1384.png,21,561.3809523809524,0.0017813215709559,11789,0.1798858642578125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1385.png,20,482.95,0.0020706077233668,9659,0.1473846435546875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1386.png,13,310.6923076923077,0.0032186184699182,4039,0.0616302490234375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1387.png,20,301.1,0.0033211557622052,6022,0.091888427734375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1388.png,21,542.7142857142857,0.001842590155304,11397,0.1739044189453125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1389.png,16,541.1875,0.0018477884282249,8659,0.1321258544921875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_138.png,36,441.3611111111111,0.0022657184215494,15889,0.2424468994140625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1390.png,13,545.8461538461538,0.0018320180383314,7096,0.1082763671875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1391.png,23,548.8695652173913,0.0018219264892268,12624,0.192626953125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1392.png,7,650.7142857142857,0.0015367727771679,4555,0.0695037841796875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q1
train_1393.png,16,514.875,0.0019422189851905,8238,0.125701904296875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1394.png,16,672.875,0.0014861601337544,10766,0.164276123046875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1395.png,16,384.8125,0.0025986681825564,6157,0.0939483642578125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1396.png,18,427.8333333333333,0.0023373587845734,7701,0.1175079345703125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1397.png,17,603.8235294117648,0.001656113005358,10265,0.1566314697265625,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1398.png,13,563.1538461538462,0.0017757137003141,7321,0.1117095947265625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1399.png,22,514.8181818181819,0.0019424333392194,11326,0.172821044921875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_139.png,40,393.45,0.0025416190113102,15738,0.240142822265625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_13.png,9,947.2222222222222,0.0010557184750733,8525,0.1300811767578125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1400.png,5,278.2,0.0035945363048166,1391,0.0212249755859375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1401.png,21,484.95238095238096,0.0020620581304006,10184,0.1553955078125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1402.png,23,547.1739130434783,0.0018275725069527,12585,0.1920318603515625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1403.png,11,369.6363636363636,0.0027053615346778,4066,0.062042236328125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1404.png,14,491.2857142857143,0.0020354754289037,6878,0.104949951171875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1405.png,7,527.7142857142857,0.0018949648077964,3694,0.056365966796875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1406.png,17,526.6470588235294,0.001898804869876,8953,0.1366119384765625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1407.png,12,471.1666666666667,0.0021223912274495,5654,0.086273193359375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1408.png,12,592.25,0.0016884761502743,7107,0.1084442138671875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q1
train_1409.png,20,494.4,0.0020226537216828,9888,0.15087890625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_140.png,10,344.3,0.0029044437990124,3443,0.0525360107421875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1410.png,16,429.5625,0.002327949949076,6873,0.1048736572265625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1411.png,23,624.5652173913044,0.0016011138183083,14365,0.2191925048828125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q3
train_1412.png,20,710.5,0.0014074595355383,14210,0.216827392578125,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1413.png,26,370.4230769230769,0.0026996158239019,9631,0.1469573974609375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1414.png,12,356.5,0.002805049088359,4278,0.065277099609375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1415.png,29,442.1034482758621,0.0022619140472662,12821,0.1956329345703125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1416.png,18,377.72222222222223,0.0026474481541403,6799,0.1037445068359375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1417.png,24,508.3333333333333,0.001967213114754,12200,0.1861572265625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1418.png,19,355.7894736842105,0.0028106508875739,6760,0.1031494140625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1419.png,20,305.4,0.0032743942370661,6108,0.09320068359375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_141.png,11,513.9090909090909,0.0019458694498496,5653,0.0862579345703125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1420.png,14,500.9285714285714,0.0019962925994581,7013,0.1070098876953125,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q1
train_1421.png,19,309.42105263157896,0.0032318421500255,5879,0.0897064208984375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1422.png,23,254.0434782608696,0.0039363340749614,5843,0.0891571044921875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1423.png,20,462.3,0.0021630975556997,9246,0.141082763671875,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1424.png,16,278.6875,0.0035882484862076,4459,0.0680389404296875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1425.png,32,314.15625,0.0031831294141052,10053,0.1533966064453125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1426.png,26,353.88461538461536,0.0028257798065427,9201,0.1403961181640625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1427.png,42,314.2857142857143,0.0031818181818181,13200,0.201416015625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1428.png,42,356.6190476190476,0.0028041126986246,14978,0.228546142578125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q3
train_1429.png,14,306.2857142857143,0.0032649253731343,4288,0.0654296875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_142.png,23,584.4782608695652,0.0017109276203228,13443,0.2051239013671875,PanNuke,train,areas_Q3,avg_cnts_Q1,area_busy_rate_Q2
train_1430.png,3,71.33333333333333,0.014018691588785,214,0.003265380859375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1431.png,27,345.77777777777777,0.002892030848329,9336,0.1424560546875,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1434.png,20,283.0,0.0035335689045936,5660,0.08636474609375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1435.png,24,323.75,0.003088803088803,7770,0.118560791015625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1436.png,36,291.72222222222223,0.0034279184917158,10502,0.160247802734375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1437.png,32,296.96875,0.0033673576765232,9503,0.1450042724609375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1438.png,35,309.77142857142854,0.003228186681424,10842,0.165435791015625,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1439.png,24,535.8333333333334,0.0018662519440124,12860,0.19622802734375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_143.png,30,565.3,0.001768972227136,16959,0.2587738037109375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1440.png,27,408.6666666666667,0.0024469820554649,11034,0.168365478515625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1441.png,26,463.7692307692308,0.0021562448167191,12058,0.183990478515625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q2
train_1442.png,36,469.80555555555554,0.0021285401761958,16913,0.2580718994140625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1443.png,18,258.94444444444446,0.0038618322248444,4661,0.0711212158203125,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q1
train_1444.png,35,418.0857142857143,0.0023918540285655,14633,0.2232818603515625,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
train_1445.png,34,387.2941176470589,0.0025820170109356,13168,0.200927734375,PanNuke,train,areas_Q1,avg_cnts_Q3,area_busy_rate_Q2
train_1446.png,41,435.8780487804878,0.002294219685524,17871,0.2726898193359375,PanNuke,train,areas_Q2,avg_cnts_Q2,area_busy_rate_Q3
